__ntuple,entry,rec.dlp..index,rec.dlp.particles..index,ancestor_pdg_code,ancestor_position,ancestor_position,ancestor_position,ancestor_t,ancestor_track_id,calo_ke,cathode_offset,csda_ke,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,depositions_adapt_q_sum,depositions_adapt_sum,depositions_g4_sum,depositions_q_sum,depositions_sum,distance_travel,end_dir,end_dir,end_dir,end_momentum,end_momentum,end_momentum,end_p,end_point,end_point,end_point,end_position,end_position,end_position,end_t,energy_deposit,energy_init,first_step,first_step,first_step,group_id,group_primary,id,interaction_id,interaction_primary,is_cathode_crosser,is_contained,is_matched,is_primary,is_time_contained,is_truth,is_valid,ke,last_step,last_step,last_step,length,mass,mcs_ke,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcst_index,mct_index,momentum,momentum,momentum,nu_id,num_fragments,num_voxels,orig_group_id,orig_id,orig_interaction_id,orig_parent_id,p,parent_id,parent_pdg_code,parent_position,parent_position,parent_position,parent_t,parent_track_id,pdg_code,pid,position,position,position,reco_end_dir,reco_end_dir,reco_end_dir,reco_ke,reco_length,reco_momentum,reco_momentum,reco_momentum,reco_start_dir,reco_start_dir,reco_start_dir,shape,size,size_adapt,size_g4,start_dir,start_dir,start_dir,start_point,start_point,start_point,t,track_id,match_ids,match_overlaps,axial_spread,calo_ke,cathode_offset,chi2_per_pid,chi2_per_pid,chi2_per_pid,chi2_per_pid,chi2_per_pid,chi2_per_pid,chi2_pid,csda_ke,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,depositions_sum,directional_spread,end_dir,end_dir,end_dir,end_point,end_point,end_point,id,interaction_id,is_cathode_crosser,is_contained,is_matched,is_primary,is_time_contained,is_truth,is_valid,ke,length,mass,mcs_ke,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,momentum,momentum,momentum,num_fragments,p,pdg_code,pid,pid_scores,pid_scores,pid_scores,pid_scores,pid_scores,pid_scores,primary_scores,primary_scores,shape,size,start_dedx,start_dir,start_dir,start_dir,start_point,start_point,start_point,start_straightness,vertex_distance
,,,,,I0,I1,I2,,,,,,I0,I1,I2,I3,I4,I5,,,,,,,x,y,z,I0,I1,I2,,x,y,z,I0,I1,I2,,,,I0,I1,I2,,,,,,,,,,,,,,I0,I1,I2,,,,I0,I1,I2,I3,I4,I5,,,x,y,z,,,,,,,,,,,I0,I1,I2,,,,,I0,I1,I2,I0,I1,I2,,,I0,I1,I2,I0,I1,I2,,,,,x,y,z,x,y,z,,,,,,,,I0,I1,I2,I3,I4,I5,,,I0,I1,I2,I3,I4,I5,,,x,y,z,x,y,z,,,,,,,,,,,,,,I0,I1,I2,I3,I4,I5,x,y,z,,,,,I0,I1,I2,I3,I4,I5,I0,I1,,,,x,y,z,x,y,z,,
0,15,6,0,-13.0,1137.7195,1850.0,-1035.2205,992614.460998,20000025.0,11.089852333068848,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-90.723526,-3.4023132,197.1618,995505.2663949999,8.491463661193848,43.559755417706214,-85.84874,-6.1604004,202.63803,0.0,1.0,37.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.04874666923832,-90.723526,-3.4023132,197.1618,-1.0,0.5110087484678928,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-30.509996,7.6280413,-30.135431,-1.0,0.0,0.0,172.0,172.0,93.0,9.223372036854776e+18,43.556758880615234,37.0,-13.0,1137.7195,1850.0,-1035.2205,992614.460998,20000025.0,-11.0,1.0,-85.84874,-6.1604004,202.63803,-inf,-inf,-inf,11.089852333068848,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,4.0,35.0,0.0,131.0,-0.70046526,0.17512876,-0.6918658,-85.84874,-6.1604004,202.63803,995504.96575,20499485.0,37,0.7948718,-inf,10.285713195800781,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,6,6,0,0,1,0,0,0,0,10.285713195800781,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,-4.5872135,7.900008,-5.7337384,0,10.785565,11,1,0.38309535,0.6169047,0.0,0.0,0.0,0.0,0.64833564,0.35166436,0,35,-1.0,-0.42531043,0.7324612,-0.5316122,12.450012,8.25,144.65,-1.0,-1.0
0,15,7,0,-13.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,37.798919677734375,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-151.34637,-41.89276,244.67712,704849.4872859999,53.52888345718384,64.96475156193526,-40.649994,-41.850006,245.15,0.0,1.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,64.45364427357052,-151.34637,-41.89276,244.67712,-1.0,0.5111072883647357,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-26.053352,-49.9348,-32.371227,-1.0,0.0,212.0,197.0,197.0,1.0,20.0,64.96273803710938,2.0,-13.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,11.0,1.0,-145.5909,-36.54117,249.98404,-inf,-inf,-inf,37.798919677734375,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,140.0,0.0,184.0,-0.40105072,-0.76866835,-0.49830455,-40.649994,-41.850006,245.15,704849.090296,20557486.0,45,0.7894737,-inf,34.33243942260742,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,10,7,0,1,1,0,1,0,1,34.33243942260742,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,-19.303787,-22.159441,-18.713514,0,34.840675,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,132,-1.0,-0.5540589,-0.63602215,-0.5371169,-36.75,-38.850006,247.55002,-1.0,-1.0
0,15,7,1,-13.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,16.722793579101562,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-180.63834,-147.84305,187.32025,704853.673978,16.844371795654297,17.357556306975486,-74.850006,-145.65,189.34998,0.0,1.0,47.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,16.84653737938499,-180.63834,-147.84305,187.32025,-1.0,0.5110189275904933,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-2.1655474,-13.520496,-10.655056,-1.0,0.0,67.0,199.0,199.0,1.0,20.0,17.350032806396484,2.0,-13.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,11.0,1.0,-184.48178,-144.70505,189.63495,-inf,-inf,-inf,16.722793579101562,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,40.0,0.0,39.0,-0.12481517,-0.77927786,-0.6141231,-74.850006,-145.65,189.34998,704853.421794,20557529.0,47,0.9,-inf,14.885627746582031,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,18,7,0,1,1,0,1,0,0,14.885627746582031,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,-15.179783,1.7485288,1.8279887,0,15.38911,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,36,-1.0,-0.9863977,0.113621175,0.11878456,-70.350006,-147.45001,187.25,-1.0,-1.0
0,15,7,2,-13.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,3.012702703475952,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-171.71829,-113.17622,208.62195,704852.1753339999,4.149421215057373,4.711508393786293,-62.550003,-112.64998,207.95001,0.0,1.0,46.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.200510910574706,-171.71828,-113.17622,208.62195,-1.0,0.5109974832115868,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,0.093205415,-4.6094823,-0.82533455,-1.0,0.0,24.0,198.0,198.0,1.0,20.0,4.6837158203125,2.0,-13.0,-9223372000000.0,-9223372000000.0,-9223372000000.0,-9223372036854.775,20000007.0,11.0,1.0,-172.42606,-111.793396,208.06918,-inf,-inf,-inf,3.012702703475952,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,11.0,0.0,12.0,0.019899886,-0.9841507,-0.17621362,-62.550003,-112.64998,207.95001,704852.1004689999,20557509.0,46,0.42857143,-inf,1.635617971420288,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,21,7,0,1,1,0,1,0,0,1.635617971420288,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.8655,0.93275,0,2.0856924,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,9,-1.0,0.0,-0.8944272,0.4472136,-61.65001,-112.65001,208.55002,-1.0,-1.0
0,15,7,3,-13.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,7.335423946380615,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-124.38629,20.468872,278.92383,704846.923366,9.52510929107666,10.443733307214922,-14.850006,20.25,280.85,0.0,1.0,44.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.932744002077621,-124.38629,20.468872,278.92383,-1.0,0.5109893051373005,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-2.9882267,-6.697069,-7.4182353,-1.0,0.0,60.0,196.0,196.0,1.0,20.0,10.431224822998047,2.0,-13.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,11.0,1.0,-124.69058,21.31314,282.2883,-inf,-inf,-inf,7.335423946380615,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,33.0,0.0,26.0,-0.2864694,-0.64202136,-0.71115667,-14.850006,20.25,280.85,704846.77218,20557468.0,44,0.8611111,-inf,7.180099010467529,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,22,7,0,1,1,0,1,0,0,7.180099010467529,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,5.4267955,-5.4273477,0.0,0,7.6750383,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,34,-1.0,0.70707077,-0.7071428,0.0,-14.549988,20.549988,280.85,-1.0,-1.0
0,15,7,4,-13.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,11.134979248046875,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-103.38306,76.47864,316.55942,704844.5732209999,10.572283744812012,11.108721155824712,7.049988,77.25,316.24997,0.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.597719344030866,-103.38306,76.47864,316.55942,-1.0,0.5110018117938472,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-3.173966,-10.426467,-2.0874135,-1.0,0.0,67.0,195.0,195.0,1.0,20.0,11.096961975097656,2.0,-13.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,11.0,1.0,-103.12529,80.35922,315.44888,-inf,-inf,-inf,11.134979248046875,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,50.0,0.0,25.0,-0.28602117,-0.93957853,-0.18810676,7.049988,77.25,316.24997,704844.401021,20557440.0,43,0.7586207,-inf,10.849031448364258,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,24,7,0,0,1,0,0,0,0,10.849031448364258,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-8.025299,8.025299,0,11.349487,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,52,-1.0,0.0,-0.70710677,0.70710677,7.350006,79.05002,315.95,-1.0,-1.0
0,15,7,5,-13.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,923.7424926757812,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-91.04999,-189.75,164.75,-13824.764,-50000.0,-26716.812,706799.871983,885.0870361328125,5995.862442237065,33.149994,151.05002,355.25,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5890.1911300041675,-91.04999,-189.75,164.75,-1.0,105.67131223289717,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-1942.758,-4915.569,-2828.794,-1.0,0.0,4831.0,20.0,20.0,1.0,20.0,5994.93115234375,2.0,0.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,-13.0,2.0,592.1156,1850.0,1331.8182,-inf,-inf,-inf,923.7424926757812,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,1.0,4831.0,0.0,2404.0,-0.3240668,-0.81995416,-0.47186428,33.149994,151.05002,355.25,704772.4745479999,20000007.0,2,0.00041399297,-inf,0.5217118263244629,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,35,7,0,1,1,0,1,0,0,0.5217118263244629,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.8980056,0.0,0.0,0,0.8980056,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,-1.0,1.0,0.0,0.0,-16.950012,10.950012,277.25003,-1.0,-1.0
0,15,7,6,-13.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,923.7424926757812,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-91.04999,-189.75,164.75,-13824.764,-50000.0,-26716.812,706799.871983,885.0870361328125,5995.862442237065,33.149994,151.05002,355.25,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5890.1911300041675,-91.04999,-189.75,164.75,-1.0,105.67131223289717,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-1942.758,-4915.569,-2828.794,-1.0,0.0,4831.0,20.0,20.0,1.0,20.0,5994.93115234375,2.0,0.0,592.1156,1850.0,1331.8182,704772.4745479999,20000007.0,-13.0,2.0,592.1156,1850.0,1331.8182,-inf,-inf,-inf,923.7424926757812,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,1.0,4831.0,0.0,2404.0,-0.3240668,-0.81995416,-0.47186428,33.149994,151.05002,355.25,704772.4745479999,20000007.0,2,0.949499,-inf,859.98193359375,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,927.6525220625358,-inf,-inf,927.6525268554688,928.8253173828125,1203.162353515625,1049.260986328125,0.0,-1.0,-0.3061424,-0.8364043,-0.45464784,-91.05,-189.75,164.75,40,7,0,0,1,1,0,0,1,910.3477172851562,409.8597106933594,105.658,910.3477007110066,-inf,-inf,910.3477172851562,880.5200805664062,440.6617736816406,630.965576171875,-316.3952,-833.5199,-475.64957,0,1010.4968,13,2,0.0,0.0,0.9974806,0.0023584235,0.00016104375,0.0,0.0068795304,0.99312043,1,4897,2.320340156555176,-0.31310853,-0.8248614,-0.47070858,33.450012,148.65,354.05002,-1.0,-1.0
0,15,8,0,-13.0,532.05896,1850.0,-70.40024,-545000.6766959999,20000136.0,39.98432159423828,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-79.393814,147.44836,462.00888,-543323.001771,36.229753494262695,41.63270778230236,-160.95,145.65,467.75003,0.0,1.0,24.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,41.12171164513051,-79.393814,147.44836,462.00888,-1.0,0.5109961371718519,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-13.470826,14.834428,-36.489697,-1.0,0.0,108.0,90.0,90.0,32.0,51.0,41.629573822021484,13.0,-13.0,532.05896,1850.0,-70.40024,-545000.6766959999,20000136.0,-11.0,1.0,-76.51846,145.36258,469.43954,-inf,-inf,-inf,39.98432159423828,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,2.0,158.0,0.0,111.0,-0.3235879,0.3563435,-0.87653303,-160.95,145.65,467.75003,-543323.280793,20152906.0,24,0.7409639,-inf,31.682172775268555,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,13,8,0,1,1,0,1,0,1,31.682172775268555,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,-15.17566,10.572075,-26.346401,0,32.190094,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,131,-1.0,-0.47143877,0.3284263,-0.8184629,-161.85,145.35,467.45004,-1.0,-1.0
0,15,8,1,-13.0,532.05896,1850.0,-70.40024,-545000.6766959999,20000136.0,171.74343872070312,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-157.65,157.65,463.55002,-76.51846,145.36258,469.43954,-543323.280793,166.1295166015625,454.7194392524164,-146.85,199.95001,455.15,0.0,1.0,13.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,349.0611471782398,-157.65,157.65,463.55002,-1.0,105.65829207417661,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-144.679,-394.614,137.673,-1.0,0.0,648.0,51.0,51.0,32.0,51.0,442.2737731933594,13.0,0.0,532.05896,1850.0,-70.40024,-545000.6766959999,20000136.0,-13.0,2.0,532.05896,1850.0,-70.40024,-inf,-inf,-inf,171.74343872070312,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,1.0,648.0,0.0,289.0,-0.32712543,-0.8922392,0.31128457,-146.85,199.95001,455.15,-545000.6766959999,20000136.0,13,0.9414414,-inf,154.41224670410156,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,170.10686524436505,-inf,-inf,170.10687255859375,181.4886932373047,337.8504638671875,266.810302734375,0.0,-1.0,-0.2408605,-0.9388713,0.24598116,-161.55,144.75,468.65005,48,8,0,0,1,1,1,0,1,142.01861572265625,62.12718200683594,105.658,142.01861024193082,-inf,-inf,142.01861572265625,124.361572265625,26.370128631591797,48.445743560791016,-58.21872,-210.79485,48.540768,0,224.00914,13,2,0.0,0.0,0.68657315,0.26141492,0.052011903,0.0,0.16163614,0.8383638,1,645,1.998689889907837,-0.2598944,-0.94101006,0.21669102,-146.85,199.95001,455.15005,-1.0,-1.0
0,15,10,0,-13.0,-616.93115,1850.0,452.17822,831610.945434,20000023.0,9.375203132629395,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-145.3403,0.737854,355.88016,831674.88426,10.102463722229004,10.890052010336571,-15.149994,1.0499878,357.05,0.0,1.0,42.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.379055322973768,-145.3403,0.737854,355.88016,-1.0,0.5109966873628043,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-0.2043038,-10.865125,-0.48932403,-1.0,0.0,55.0,179.0,179.0,7.0,26.0,10.878056526184082,4.0,-13.0,-616.93115,1850.0,452.17822,831610.945434,20000023.0,11.0,1.0,-145.27362,0.94750977,357.30084,-inf,-inf,-inf,9.375203132629395,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,32.0,0.0,27.0,-0.018781278,-0.9988112,-0.04498267,-15.149994,1.0499878,357.05,831674.719241,20500945.0,42,0.74285716,-inf,7.733239650726318,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,25,10,0,1,1,0,1,0,0,7.733239650726318,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,-8.229325,0,8.229325,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,29,-1.0,0.0,0.0,-1.0,-14.850006,0.75,356.15002,-1.0,-1.0
0,15,10,1,-13.0,-616.93115,1850.0,452.17822,831610.945434,20000023.0,6.984711170196533,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-170.08911,89.40408,359.2843,831671.712315,13.211930990219116,14.803372651126399,-40.649994,92.55002,360.35004,0.0,1.0,41.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,14.292374898112,-170.08911,89.40408,359.2843,-1.0,0.5109977530143996,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,5.046798,-13.368111,-3.834341,-1.0,0.0,49.0,178.0,178.0,7.0,26.0,14.794550895690918,4.0,-13.0,-616.93115,1850.0,452.17822,831610.945434,20000023.0,11.0,1.0,-170.61281,92.679535,360.43692,-inf,-inf,-inf,6.984711170196533,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,26.0,0.0,39.0,0.3411255,-0.9035834,-0.25917253,-40.649994,92.55002,360.35004,831671.5401989999,20500918.0,41,0.4642857,-inf,3.6762280464172363,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,26,10,0,1,1,0,1,0,0,3.6762280464172363,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,-0.18055324,4.15289,0.0,0,4.156813,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,15,-1.0,-0.043435495,0.9990562,0.0,-39.450012,86.850006,359.15002,-1.0,-1.0
0,15,10,2,-13.0,-616.93115,1850.0,452.17822,831610.945434,20000023.0,3.7362070083618164,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-183.6125,140.24591,360.4701,831669.9769039999,4.903651237487793,5.567523104670402,-53.550003,140.55002,361.85004,0.0,1.0,40.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.056521416668971,-183.6125,140.24588,360.4701,-1.0,0.51100168800143,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,1.3945732,-4.796472,-2.4052472,-1.0,0.0,25.0,177.0,177.0,7.0,26.0,5.544023036956787,4.0,-13.0,-9223372000000.0,-9223372000000.0,-9223372000000.0,-9223372036854.775,20000023.0,11.0,1.0,-183.53902,140.55939,361.85318,-inf,-inf,-inf,3.7362070083618164,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,12.0,0.0,15.0,0.25154534,-0.86516094,-0.4338451,-53.550003,140.55002,361.85004,831669.883973,20500892.0,40,0.8333333,-inf,3.143420934677124,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,27,10,0,1,1,0,1,0,0,3.143420934677124,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,-0.7159751,-2.3866565,-2.6251085,0,3.6193845,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,-1.0,-0.1978168,-0.65940946,-0.72529143,-53.25,140.55002,360.95,-1.0,-1.0
0,15,10,3,-13.0,-616.93115,1850.0,452.17822,831610.945434,20000023.0,14.803332328796387,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-180.99377,142.19852,365.17328,831670.048466,15.509093284606934,16.07055815171509,-54.449997,143.25,362.15,0.0,1.0,39.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,15.559549029212029,-180.99377,142.19852,365.17328,-1.0,0.5110091225030623,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,4.380789,-14.828337,-4.3509583,-1.0,0.0,73.0,176.0,176.0,7.0,26.0,16.06243133544922,4.0,-13.0,-616.93115,1850.0,452.17822,831610.945434,20000023.0,11.0,1.0,-184.31755,143.34497,361.9321,-inf,-inf,-inf,14.803332328796387,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,51.0,0.0,39.0,0.2727351,-0.9231689,-0.27087793,-54.449997,143.25,362.15,831669.78739,20500890.0,39,0.754717,-inf,10.638667106628418,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,28,10,0,1,1,0,1,0,0,10.638667106628418,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,7.4257693,3.7128847,7.4261465,0,11.138906,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,42,-1.0,0.66665167,0.33332583,0.6666855,-52.949997,142.05002,361.55002,-1.0,-1.0
